1,5
2,1
3,2
4,8
5,8
6,6
7,7
8,4
9,9
10,8
11,5
12,3
13,9
14,9
15,1
16,8
17,4
18,4
19,5
20,4
21,5
22,0
23,4
24,5
25,1
26,9
27,1
28,1
29,0
30,9
31,8
32,0
33,5
34,9
35,1
36,5
37,4
38,3
39,9
40,5
41,4
42,9
43,8
44,0
45,9
46,1
47,1
48,0
49,1
50,9
51,5
52,0
53,1
54,1
55,5
56,5
57,8
58,1
59,8
60,7
61,5
62,1
63,4
64,1
65,6
66,9
67,3
68,9
69,9
70,5
71,4
72,1
73,9
74,9
75,4
76,1
77,1
78,6
79,9
80,1
81,4
82,1
83,1
84,9
85,1
86,9
87,1
88,0
89,0
90,1
91,0
92,9
93,9
94,5
95,9
96,0
97,1
98,0
99,8
100,0
101,4
102,4
103,0
104,8
105,9
106,9
107,1
108,4
109,1
110,0
111,8
112,8
113,4
114,0
115,9
116,1
117,1
118,1
119,5
120,9
121,1
122,1
123,5
124,1
125,8
126,1
127,4
128,9
129,3
130,9
131,0
132,4
133,1
134,9
135,9
136,9
137,6
138,9
139,9
140,5
141,9
142,1
143,9
144,1
145,5
146,0
147,6
148,5
149,2
150,5
151,5
152,9
153,4
154,5
155,9
156,5
157,0
158,1
159,4
160,9
161,8
162,8
163,4
164,2
165,9
166,5
167,1
168,4
169,8
170,1
171,0
172,8
173,4
174,1
175,0
176,8
177,0
178,8
179,1
180,9
181,9
182,4
183,9
184,9
185,1
186,1
187,9
188,6
189,1
190,9
191,8
192,4
193,9
194,0
195,0
196,0
197,1
198,9
199,9
200,8
201,4
202,5
203,2
204,4
205,6
206,1
207,0
208,1
209,1
210,9
211,1
212,0
213,1
214,4
215,4
216,8
217,1
218,5
219,1
220,1
221,9
222,2
223,1
224,9
225,4
226,1
227,5
228,1
229,8
230,8
231,6
232,0
233,1
234,1
235,6
236,5
237,1
238,1
239,0
240,9
241,9
242,1
243,4
244,4
245,9
246,5
247,4
248,9
249,9
250,8
251,4
252,0
253,2
254,4
255,4
256,4
257,8
258,9
259,0
260,9
261,9
262,9
263,3
264,9
265,0
266,1
267,2
268,1
269,9
270,0
271,1
272,9
273,5
274,3
275,0
276,0
277,7
278,9
279,9
280,9
281,9
282,0
283,0
284,3
285,1
286,4
287,3
288,6
289,5
290,4
291,8
292,0
293,9
294,4
295,8
296,9
297,1
298,8
299,5
300,4
301,9
302,1
303,1
304,0
305,9
306,4
307,9
308,5
309,9
310,9
311,5
312,1
313,4
314,0
315,5
316,0
317,3
318,4
319,1
320,5
321,6
322,1
323,1
324,1
325,4
326,1
327,7
328,9
329,5
330,0
331,5
332,9
333,5
334,5
335,1
336,1
337,1
338,0
339,4
340,9
341,8
342,8
343,8
344,1
345,0
346,1
347,5
348,0
349,0
350,5
351,1
352,4
353,9
354,8
355,6
356,1
357,4
358,8
359,8
360,4
361,1
362,5
363,9
364,2
365,1
366,9
367,0
368,0
369,0
370,1
371,0
372,8
373,1
374,5
375,2
376,5
377,1
378,4
379,8
380,3
381,3
382,6
383,1
384,4
385,1
386,1
387,5
388,5
389,9
390,9
391,4
392,9
393,8
394,5
395,0
396,8
397,1
398,4
399,7
400,5
401,3
402,8
403,1
404,8
405,9
406,2
407,1
408,3
409,4
410,9
411,9
412,5
413,3
414,9
415,7
416,9
417,4
418,7
419,6
420,5
421,4
422,1
423,1
424,6
425,9
426,5
427,2
428,8
429,4
430,1
431,1
432,6
433,8
434,4
435,1
436,1
437,0
438,5
439,1
440,9
441,0
442,1
443,1
444,9
445,4
446,4
447,8
448,5
449,5
450,1
451,1
452,3
453,1
454,8
455,9
456,4
457,6
458,9
459,8
460,1
461,8
462,1
463,1
464,1
465,9
466,8
467,0
468,8
469,1
470,5
471,0
472,1
