1,18
2,49
3,48
4,1
5,37
6,47
7,2
8,16
9,42
10,18
11,46
12,28
13,13
14,44
15,32
16,10
17,6
18,12
19,3
20,19
21,2
22,20
23,38
24,29
25,12
26,43
27,21
28,45
29,46
30,36
31,49
32,2
33,13
34,24
35,19
36,6
37,35
38,22
39,8
40,31
41,23
42,32
43,22
44,50
45,0
46,37
47,47
48,3
49,23
50,5
51,41
52,20
53,20
54,10
55,24
56,34
57,26
58,34
59,29
60,20
61,23
62,19
63,22
64,26
65,40
66,20
67,20
68,26
69,26
70,5
71,12
72,24
73,34
74,2
75,47
76,2
77,15
78,24
79,7
80,25
81,11
82,26
83,12
84,14
85,30
86,19
87,22
88,20
89,11
90,47
91,0
92,0
93,2
94,14
95,31
96,22
97,25
98,46
99,16
100,0
101,2
102,46
103,50
104,27
105,37
106,49
107,39
108,29
109,15
110,23
111,40
112,33
113,19
114,25
115,4
116,4
117,14
118,36
119,26
120,36
121,2
122,24
123,6
124,34
125,31
126,0
127,36
128,2
129,14
130,0
131,14
132,44
133,10
134,34
135,35
136,49
137,23
138,50
139,16
140,34
141,10
142,21
143,14
144,35
145,47
146,34
147,49
148,15
149,43
150,4
151,15
152,43
153,8
154,18
155,33
156,49
157,16
158,29
159,46
160,25
161,11
162,9
163,2
164,45
165,14
166,42
167,50
168,42
169,40
170,0
171,48
172,23
173,17
174,18
175,30
176,5
177,25
178,14
179,2
180,29
181,38
182,36
183,50
184,43
185,28
186,11
187,31
188,0
189,38
190,25
191,43
192,13
193,19
194,50
195,33
196,21
197,20
198,47
199,16
200,0
201,15
202,13
203,36
204,30
205,6
206,7
207,0
208,0
209,4
210,34
211,9
212,13
213,15
214,35
215,0
216,4
217,20
218,37
219,9
220,11
221,9
222,10
223,36
224,50
225,43
226,15
227,33
228,43
229,18
230,8
231,49
232,46
233,29
234,34
235,41
236,39
237,32
238,50
239,13
240,21
241,46
242,43
243,37
244,1
245,45
246,33
247,36
248,27
249,23
250,43
251,7
252,0
253,24
254,21
255,33
256,2
257,34
258,15
259,37
260,46
261,32
262,20
263,4
264,49
265,28
266,44
267,14
268,13
269,10
270,28
271,16
272,41
273,12
274,2
275,21
276,29
277,31
278,1
279,30
280,31
281,24
282,27
283,40
284,6
285,42
286,18
287,33
288,12
289,50
290,20
291,16
292,21
293,11
294,5
295,42
296,48
297,19
298,15
299,11
300,7
301,49
302,39
303,23
304,45
305,24
306,37
307,4
308,1
309,22
310,10
311,0
312,31
313,19
314,31
315,37
316,4
317,1
318,36
319,25
320,8
321,46
322,15
323,4
324,30
325,4
326,43
327,9
328,17
329,2
330,14
331,13
332,8
333,6
334,45
335,24
336,44
337,43
338,12
339,19
340,48
341,4
342,42
343,37
344,32
345,42
346,13
347,31
348,18
349,6
350,26
351,10
352,49
353,41
354,9
355,3
356,32
357,37
358,28
359,6
360,49
361,2
362,8
363,14
364,15
365,19
366,0
367,8
368,42
369,11
370,15
371,15
372,45
373,29
374,41
375,20
376,33
377,50
378,12
379,49
380,10
381,26
382,33
383,5
384,19
385,12
386,12
387,40
388,36
389,50
390,36
391,9
392,39
393,38
394,13
395,38
396,47
397,29
398,48
399,45
400,0
401,35
402,43
403,28
404,6
405,18
406,13
407,4
408,31
409,16
410,0
411,43
412,24
413,38
414,23
415,5
416,18
417,15
418,29
419,3
420,5
421,38
422,7
423,1
424,2
425,43
426,2
427,18
428,46
429,37
430,24
431,0
432,0
433,48
434,4
435,1
436,43
437,48
438,20
439,31
440,28
441,28
442,17
443,8
444,22
445,37
446,29
447,31
448,48
449,20
450,38
451,2
452,11
453,6
454,26
455,42
456,37
457,27
458,24
459,7
460,4
461,22
462,42
463,49
464,5
465,12
466,30
467,18
468,24
469,21
470,48
471,8
472,0
473,44
474,24
475,21
476,14
477,14
478,30
479,26
480,30
481,40
482,18
483,1
484,15
485,33
486,10
487,44
488,7
489,26
490,17
491,37
492,28
493,31
494,43
495,10
496,30
497,19
498,50
499,26
500,39
501,18
502,41
503,29
504,8
505,1
506,35
507,31
508,45
509,40
510,8
511,49
512,3
513,37
514,19
