1,9
2,1
3,9
4,8
5,8
6,0
7,8
8,9
9,6
10,1
11,1
12,4
13,0
14,1
15,4
16,1
17,1
18,1
19,5
20,9
21,1
22,4
23,1
24,9
25,9
26,6
27,9
28,4
29,0
30,5
31,9
32,8
33,7
34,4
35,9
36,1
37,9
38,1
39,9
40,5
41,9
42,9
43,8
44,0
45,9
46,8
47,0
48,5
49,8
50,5
51,4
52,9
53,9
54,1
55,0
56,1
57,1
58,2
59,0
60,5
61,2
62,9
63,8
64,1
65,9
66,3
67,5
68,1
69,1
70,1
71,8
72,1
73,9
74,9
75,1
76,5
77,0
78,9
79,5
80,9
81,2
82,5
83,1
84,1
85,4
86,9
87,1
88,3
89,5
90,9
91,8
92,9
93,9
94,1
95,9
96,4
97,5
98,1
99,9
100,0
101,9
102,8
103,5
104,9
105,9
106,1
107,1
108,2
109,6
110,0
111,5
112,9
113,1
114,1
115,8
116,6
117,8
118,0
119,2
120,1
121,3
122,2
123,1
124,4
125,0
126,5
127,5
128,5
129,6
130,9
131,1
132,0
133,8
134,2
135,4
136,1
137,3
138,5
139,1
140,1
141,6
142,9
143,9
144,9
145,4
146,4
147,1
148,8
149,5
150,0
151,8
152,7
153,5
154,1
155,9
156,4
157,1
158,7
159,4
160,4
161,8
162,8
163,8
164,8
165,0
166,5
167,9
168,4
169,4
170,7
171,9
172,0
173,1
174,9
175,9
176,2
177,1
178,1
179,9
180,9
181,0
182,0
183,1
184,9
185,9
186,9
187,4
188,9
189,2
190,4
191,0
192,1
193,6
194,0
195,1
196,1
197,9
198,2
199,1
200,9
201,1
202,4
203,5
204,4
205,7
206,0
207,9
208,5
209,1
210,5
211,4
212,9
213,1
214,1
215,0
216,4
217,2
218,9
219,3
220,9
221,4
222,7
223,5
224,5
225,1
226,9
227,8
228,4
229,1
230,1
231,0
232,9
233,1
234,1
235,1
236,9
237,5
238,5
239,9
240,9
241,1
242,9
243,9
244,1
245,8
246,1
247,1
248,0
249,9
250,9
251,1
252,1
253,5
254,9
255,1
256,9
257,9
258,8
259,1
260,9
261,0
262,4
263,4
264,9
265,0
266,9
267,1
268,9
269,4
270,8
271,9
272,5
273,1
274,1
275,1
276,5
277,0
278,2
279,0
280,4
281,1
282,9
283,9
284,8
285,3
286,0
287,7
288,4
289,8
290,1
291,9
292,1
293,4
294,4
295,4
296,0
297,9
298,4
299,9
300,1
301,1
302,0
303,9
304,4
305,0
306,1
307,1
308,0
309,8
310,9
311,9
312,9
313,9
314,4
315,1
316,6
317,9
318,9
319,7
320,6
321,9
322,9
323,4
324,1
325,3
326,5
327,1
328,1
329,1
330,9
331,1
332,3
333,1
334,9
335,9
336,9
337,2
338,8
339,4
340,4
341,9
342,9
343,1
344,5
345,0
346,1
347,8
348,2
349,1
350,1
351,1
352,4
353,9
354,1
355,4
356,0
357,9
358,0
359,4
360,1
361,5
362,5
363,8
364,1
365,9
366,0
367,3
368,1
369,5
370,4
371,9
372,9
373,1
374,4
375,9
376,9
377,1
378,4
379,9
380,9
381,4
382,1
383,9
384,1
385,3
386,9
387,1
388,0
389,2
390,4
391,9
392,9
393,5
394,0
395,9
396,2
397,9
398,1
399,1
400,4
401,9
402,1
403,1
404,9
405,9
406,9
407,0
408,9
409,2
410,2
411,9
412,4
413,1
414,1
415,4
416,1
417,1
418,6
419,4
420,9
421,4
422,9
423,9
424,8
425,9
426,9
427,2
428,0
429,9
430,8
431,7
432,1
433,1
434,9
435,9
436,9
437,5
438,1
439,9
440,4
441,1
442,9
443,5
444,1
445,5
446,5
447,1
448,8
449,1
450,5
451,5
452,9
453,9
454,1
455,9
456,3
457,1
458,1
459,9
460,5
461,4
462,0
