1,5
2,1
3,2
4,8
5,8
6,6
7,7
8,4
9,5
10,2
11,5
12,4
13,9
14,9
15,1
16,8
17,9
18,4
19,5
20,0
21,5
22,0
23,4
24,5
25,1
26,9
27,6
28,1
29,8
30,9
31,0
32,0
33,9
34,9
35,1
36,5
37,4
38,3
39,9
40,5
41,9
42,6
43,8
44,0
45,9
46,1
47,1
48,0
49,1
50,4
51,5
52,0
53,1
54,1
55,5
56,5
57,8
58,1
59,0
60,7
61,9
62,1
63,4
64,1
65,5
66,9
67,3
68,9
69,9
70,5
71,4
72,0
73,9
74,5
75,4
76,1
77,1
78,6
79,9
80,1
81,9
82,1
83,1
84,9
85,1
86,9
87,1
88,5
89,0
90,1
91,0
92,9
93,9
94,5
95,9
96,0
97,1
98,0
99,2
100,0
101,4
102,0
103,0
104,8
105,4
106,9
107,1
108,9
109,1
110,0
111,8
112,8
113,4
114,0
115,9
116,1
117,1
118,1
119,5
120,9
121,1
122,1
123,9
124,1
125,0
126,1
127,0
128,9
129,3
130,9
131,0
132,4
133,1
134,9
135,9
136,9
137,8
138,5
139,9
140,5
141,9
142,0
143,9
144,1
145,4
146,1
147,1
148,5
149,2
150,9
151,5
152,9
153,9
154,5
155,9
156,5
157,0
158,1
159,0
160,4
161,8
162,8
163,4
164,2
165,5
166,5
167,1
168,4
169,8
170,1
171,0
172,8
173,4
174,1
175,8
176,8
177,8
178,8
179,0
180,4
181,9
182,4
183,9
184,9
185,1
186,1
187,8
188,6
189,1
190,9
191,8
192,4
193,9
194,5
195,0
196,0
197,1
198,9
199,9
200,8
201,4
202,5
203,8
204,4
205,6
206,9
207,0
208,1
209,1
210,5
211,1
212,0
213,1
214,4
215,0
216,8
217,1
218,9
219,1
220,3
221,9
222,5
223,1
224,5
225,9
226,1
227,5
228,3
229,0
230,4
231,8
232,0
233,1
234,1
235,6
236,5
237,1
238,1
239,0
240,9
241,9
242,1
243,4
244,6
245,3
246,5
247,9
248,9
249,2
250,0
251,9
252,0
253,2
254,4
255,4
256,9
257,8
258,9
259,0
260,4
261,9
262,9
263,3
264,5
265,0
266,1
267,0
268,1
269,9
270,0
271,1
272,6
273,5
274,1
275,0
276,0
277,7
278,5
279,5
280,9
281,9
282,0
283,0
284,1
285,1
286,1
287,3
288,8
289,5
290,4
291,8
292,0
293,9
294,4
295,8
296,9
297,1
298,8
299,5
300,4
301,9
302,1
303,1
304,0
305,9
306,9
307,9
308,5
309,9
310,4
311,5
312,1
313,0
314,0
315,5
316,0
317,1
318,4
319,1
320,5
321,0
322,1
323,0
324,1
325,9
326,1
327,7
328,4
329,5
330,0
331,5
332,9
333,2
334,5
335,1
336,1
337,1
338,8
339,4
340,4
341,9
342,8
343,5
344,1
345,9
346,1
347,5
348,0
349,0
350,5
351,1
352,0
353,4
354,8
355,6
356,1
357,4
358,8
359,8
360,5
361,1
362,5
363,9
364,2
365,1
366,9
367,0
368,1
369,4
370,1
371,0
372,8
373,1
374,9
375,2
376,9
377,1
378,4
379,9
380,8
381,5
382,6
383,1
384,4
385,1
386,1
387,9
388,5
389,9
390,6
391,4
392,9
393,8
394,9
395,8
396,8
397,8
398,4
399,7
400,4
401,1
402,8
403,1
404,8
405,9
406,9
407,1
408,4
409,4
410,9
411,9
412,5
413,8
414,9
415,1
416,9
417,4
418,7
419,9
420,2
421,4
422,7
423,1
424,6
425,9
426,9
427,3
428,8
429,9
430,1
431,1
432,6
433,8
434,9
435,1
436,1
437,0
438,5
439,1
440,9
441,0
442,1
443,1
444,9
445,4
446,4
447,6
448,5
449,5
450,1
451,3
452,3
453,1
454,8
455,9
456,4
457,6
458,9
459,9
460,9
461,8
462,1
463,0
464,1
465,8
466,8
467,0
468,8
469,1
470,9
471,4
472,1
